time_seconds,queue_north,queue_south,queue_east,queue_west,total_queue,action,reward,env_reward,scenario,episode,policy,policy_label,algorithm_type,eta,green_north,green_south,green_east,green_west
147,5.0,0.0,1.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
148,6.0,0.0,1.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
149,6.0,0.0,1.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
150,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
151,6.0,0.0,0.0,0.0,6.0,0,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
152,6.0,0.0,1.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
153,7.0,0.0,1.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
154,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
155,6.0,0.0,1.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
156,5.0,0.0,2.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
157,5.0,1.0,1.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
158,5.0,1.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
159,6.0,1.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
160,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
161,7.0,1.0,0.0,1.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
162,7.0,1.0,0.0,1.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
163,6.0,0.0,0.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
164,5.0,0.0,0.0,1.0,6.0,0,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
165,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
166,6.0,1.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
167,6.0,1.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
168,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
169,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
170,6.0,0.0,1.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
171,5.0,0.0,1.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
172,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
173,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
174,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
175,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
176,7.0,0.0,1.0,1.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
177,7.0,0.0,0.0,1.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
178,8.0,0.0,0.0,1.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
179,8.0,0.0,0.0,1.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
180,9.0,0.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
181,8.0,0.0,1.0,0.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
182,7.0,0.0,2.0,0.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
183,8.0,0.0,2.0,0.0,10.0,1,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
184,8.0,0.0,1.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
185,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
186,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
187,7.0,0.0,1.0,1.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
188,7.0,0.0,0.0,1.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
189,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
190,8.0,0.0,1.0,1.0,10.0,0,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
191,8.0,0.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
192,8.0,0.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
193,8.0,0.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
194,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
195,7.0,0.0,0.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
196,6.0,0.0,1.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
197,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
198,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
199,6.0,0.0,0.0,0.0,6.0,0,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
200,5.0,0.0,0.0,0.0,5.0,0,0.2,-5.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
201,5.0,0.0,0.0,1.0,6.0,0,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
202,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
203,6.0,1.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
204,6.0,1.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
205,6.0,1.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
206,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
207,8.0,2.0,0.0,0.0,10.0,1,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
208,8.0,2.0,0.0,0.0,10.0,0,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
209,7.0,1.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
210,6.0,0.0,1.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
211,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
212,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
213,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
214,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
215,6.0,0.0,0.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
216,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
217,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
218,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
219,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
220,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
221,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
222,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
223,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
224,6.0,0.0,1.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
225,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
226,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
227,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
228,7.0,1.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
229,7.0,0.0,0.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
230,6.0,0.0,0.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
231,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
232,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
233,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
234,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
235,8.0,2.0,0.0,0.0,10.0,1,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
236,8.0,1.0,0.0,1.0,10.0,0,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
237,8.0,0.0,0.0,2.0,10.0,0,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
238,8.0,0.0,0.0,1.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
239,8.0,0.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
240,7.0,0.0,1.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
241,6.0,0.0,1.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
242,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
243,5.0,0.0,0.0,0.0,5.0,0,0.2,-5.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
244,5.0,0.0,0.0,1.0,6.0,0,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
245,4.0,0.0,1.0,2.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
246,4.0,0.0,1.0,1.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
247,5.0,0.0,1.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
248,6.0,0.0,1.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
249,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
250,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
251,8.0,0.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
252,8.0,0.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
253,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
254,7.0,0.0,0.0,0.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
255,6.0,0.0,0.0,0.0,6.0,0,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
256,5.0,0.0,0.0,0.0,5.0,0,0.2,-5.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
257,4.0,0.0,1.0,0.0,5.0,0,0.2,-5.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
258,4.0,0.0,1.0,0.0,5.0,1,0.2,-5.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
259,4.0,1.0,1.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
260,5.0,2.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
261,6.0,2.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
262,6.0,2.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
263,6.0,2.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
264,7.0,2.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
265,8.0,2.0,0.0,0.0,10.0,1,0.1,-10.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
266,7.0,2.0,0.0,0.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
267,7.0,1.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
268,7.0,0.0,1.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
269,7.0,0.0,1.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
270,8.0,0.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
271,7.0,0.0,0.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
272,6.0,0.0,1.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
273,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
274,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
275,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
276,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
277,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
278,7.0,0.0,1.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
279,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
280,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
281,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
282,8.0,0.0,0.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
283,8.0,0.0,1.0,0.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
284,7.0,0.0,1.0,1.0,9.0,0,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
285,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
286,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
287,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
288,7.0,0.0,0.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
289,6.0,0.0,0.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
290,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
291,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
292,6.0,0.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
293,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
294,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
295,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
296,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
297,7.0,0.0,0.0,1.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
298,6.0,0.0,0.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
299,7.0,0.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
300,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
301,7.0,1.0,0.0,0.0,8.0,1,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
302,8.0,1.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
303,7.0,0.0,1.0,0.0,8.0,0,0.125,-8.0,scenario2_high_demand,59,semi_coordinated_qplf,Semi-Coordinated - QPLF,rl_last_episode,,,,,
